0.18218,0.72653,3
0.22319,0.68266,3
0.20346,0.66618,3
0.23502,0.65533,3
0.2211,0.7614,3
0.28708,0.69364,3
0.23281,0.70312,3
0.24123,0.75004,3
0.26988,0.68105,3
0.28332,0.6802,3
0.22427,0.71538,3
0.23345,0.74914,3
0.23144,0.7264,3
0.21719,0.78135,3
0.24447,0.64068,3
0.23874,0.76093,3
0.26213,0.67917,3
0.26698,0.76131,3
0.20174,0.76759,3
0.26382,0.68923,3
0.26035,0.7721,3
0.2351,0.69437,3
0.22009,0.63244,3
0.25497,0.77899,3
0.24643,0.75847,3
0.26125,0.72543,3
0.18869,0.65309,3
0.22259,0.78548,3
0.25313,0.65188,3
0.22867,0.74774,3
0.24885,0.63977,3
0.25426,0.78153,3
0.27005,0.7044,3
0.23818,0.79342,3
0.21579,0.65166,3
0.23545,0.75207,3
0.24273,0.63938,3
0.23453,0.67743,3
0.27414,0.71888,3
0.18614,0.69504,3
0.25944,0.70103,3
0.24372,0.77614,3
0.23782,0.7405,3
0.19512,0.7452,3
0.22222,0.78747,3
0.26956,0.66531,3
0.2742,0.71813,3
0.23195,0.79828,3
0.21206,0.64988,3
0.21133,0.66412,3
0.26285,0.73122,3
0.21971,0.64195,3
0.20254,0.71271,3
0.20404,0.67045,3
0.22263,0.70994,3
0.17887,0.71876,3
0.25673,0.71124,3
0.23087,0.62998,3
0.18921,0.665,3
0.26971,0.66166,3
0.26325,0.71465,3
0.23344,0.66909,3
0.24609,0.64706,3
0.25019,0.7834,3
0.18793,0.65669,3
0.23178,0.76007,3
0.26733,0.70382,3
0.24005,0.70437,3
0.23415,0.70465,3
0.24611,0.72523,3
0.20608,0.73916,3
0.19986,0.76535,3
0.17601,0.70063,3
0.1856,0.66241,3
0.27003,0.74545,3
0.23653,0.71805,3
0.18903,0.65374,3
0.22772,0.73537,3
0.27923,0.66411,3
0.20942,0.74639,3
0.24367,0.73934,3
0.24158,0.72746,3
0.25539,0.71283,3
0.2468,0.63438,3
0.24083,0.70772,3
0.22521,0.62005,3
0.28561,0.71905,3
0.22163,0.67982,3
0.25726,0.78844,3
0.25448,0.75412,3
0.26227,0.68156,3
0.18192,0.72751,3
0.19988,0.69897,3
0.22202,0.72973,3
0.21171,0.76815,3
0.23259,0.71918,3
0.25968,0.65852,3
0.24364,0.73629,3
0.23735,0.78136,3
0.21812,0.69451,3
0.21705,0.71818,3
0.22414,0.62036,3
0.24511,0.69443,3
0.24639,0.6409,3
0.25558,0.66178,3
0.23921,0.67726,3
0.24722,0.6251,3
0.21822,0.70365,3
0.20414,0.65086,3
0.20691,0.74666,3
0.233,0.65669,3
0.19944,0.75506,3
0.27323,0.76996,3
0.2175,0.70864,3
0.20442,0.75202,3
0.2252,0.72568,3
0.22703,0.63436,3
0.28669,0.69531,3
0.25483,0.71146,3
0.27755,0.70629,3
0.21833,0.71481,3
0.22405,0.79922,3
0.22444,0.65621,3
0.20677,0.66103,3
0.1894,0.70806,3
0.20928,0.77311,3
0.26489,0.74614,3
0.26797,0.64917,3
0.25835,0.78328,3
0.2659,0.76342,3
0.27834,0.75509,3
0.19778,0.66543,3
0.18488,0.72493,3
0.26507,0.71953,3
0.21137,0.76807,3
0.26052,0.6418,3
0.19177,0.68579,3
0.20726,0.6415,3
0.19215,0.75203,3
0.25017,0.72509,3
0.23942,0.79442,3
0.25234,0.76101,3
0.25643,0.7626,3
0.18448,0.68561,3
0.20828,0.74583,3
0.23884,0.78541,3
0.2506,0.66315,3
0.2459,0.65884,3
0.25787,0.77151,3
0.26371,0.70393,3
0.2324,0.68201,3
0.21745,0.7208,3
0.24975,0.7698,3
0.25601,0.66932,3
0.26923,0.66742,3
0.19825,0.77792,3
0.19487,0.70404,3
0.24048,0.76168,3
0.28213,0.7094,3
0.17997,0.65456,3
0.20084,0.74016,3
0.21356,0.66358,3
0.2652,0.76041,3
0.19535,0.77475,3
0.2277,0.75057,3
0.23985,0.73914,3
0.21962,0.70703,3
0.27726,0.67273,3
0.26356,0.73854,3
0.26702,0.73198,3
0.20373,0.69588,3
0.19809,0.773,3
0.24902,0.63927,3
0.2404,0.75809,3
0.22868,0.70848,3
0.22552,0.67091,3
0.25,0.68182,3
0.20862,0.67792,3
0.26133,0.69903,3
0.18436,0.73363,3
0.17924,0.68461,3
0.26341,0.70862,3
0.22636,0.65214,3
0.2835,0.69833,3
0.23798,0.70803,3
0.24295,0.69146,3
0.26182,0.72933,3
0.21695,0.79007,3
0.21725,0.66907,3
0.18793,0.74248,3
0.19227,0.7561,3
0.25519,0.63274,3
0.23772,0.66836,3
0.2692,0.68115,3
0.22704,0.69075,3
0.21126,0.70144,3
0.2253,0.77356,3
0.26793,0.68385,3
0.26221,0.77481,3
0.22027,0.7755,3
0.22381,0.73499,3
0.238,0.72196,3
0.21073,0.7901,3
0.19207,0.76317,3
0.2621,0.66229,3
0.93838,0.7715,4
0.89913,0.67082,4
0.93654,0.76897,4
0.94647,0.62994,4
0.91579,0.71831,4
0.95804,0.75664,4
0.95605,0.67572,4
0.94075,0.6969,4
0.9626,0.66181,4
0.91883,0.6295,4
0.91545,0.71817,4
0.95093,0.74131,4
0.89846,0.69498,4
0.9504,0.68928,4
0.97651,0.70674,4
0.96181,0.70197,4
0.89724,0.74863,4
0.96843,0.7154,4
0.96568,0.68991,4
0.95925,0.7242,4
0.93332,0.68815,4
0.96919,0.74441,4
0.93325,0.67383,4
0.93631,0.72547,4
0.92295,0.72539,4
0.91534,0.65513,4
0.92186,0.63642,4
0.94839,0.63273,4
0.96401,0.72666,4
0.95768,0.67851,4
0.89438,0.67836,4
0.97299,0.67364,4
0.96973,0.67581,4
0.98064,0.71295,4
0.95112,0.72685,4
0.94867,0.71706,4
0.94365,0.73192,4
0.9047,0.71788,4
0.93631,0.75562,4
0.93213,0.68334,4
0.95855,0.7234,4
0.91825,0.64154,4
0.93276,0.72779,4
0.97147,0.70941,4
0.94293,0.72217,4
0.89998,0.75615,4
0.90592,0.69515,4
0.88873,0.70644,4
0.97735,0.75202,4
0.92932,0.76879,4
0.92014,0.65079,4
0.93191,0.73892,4
0.96031,0.68411,4
0.92242,0.71454,4
0.9175,0.63072,4
0.93989,0.77731,4
0.95073,0.70892,4
0.90931,0.66446,4
0.92783,0.68081,4
0.93544,0.67965,4
0.92916,0.6695,4
0.92243,0.69491,4
0.90069,0.70368,4
0.92494,0.72414,4
0.88808,0.71434,4
0.98296,0.72815,4
0.91523,0.63699,4
0.95572,0.64061,4
0.9322,0.65044,4
0.91547,0.64525,4
0.91818,0.70782,4
0.94983,0.77493,4
0.89955,0.65017,4
0.92754,0.65251,4
0.95224,0.68604,4
0.94784,0.70919,4
0.9099,0.77531,4
0.97149,0.7222,4
0.9257,0.67203,4
0.9199,0.7586,4
0.97864,0.6769,4
0.89447,0.70877,4
0.93541,0.7686,4
0.94723,0.62205,4
0.95671,0.72638,4
0.96908,0.64804,4
0.95882,0.72911,4
0.8977,0.74165,4
0.97816,0.73061,4
0.93167,0.69361,4
0.90568,0.71827,4
0.95991,0.74528,4
0.92714,0.65541,4
0.95678,0.73819,4
0.90016,0.65389,4
0.90358,0.72054,4
0.95173,0.63133,4
0.91258,0.6286,4
0.91698,0.76023,4
0.94952,0.68206,4
0.91653,0.69831,4
0.95162,0.72832,4
0.94631,0.67925,4
0.96908,0.66902,4
0.90638,0.67657,4
0.91357,0.62825,4
0.97126,0.66977,4
0.98772,0.70263,4
0.94428,0.72954,4
0.91426,0.66674,4
0.89138,0.70628,4
0.89775,0.71833,4
0.94131,0.66096,4
0.94312,0.72901,4
0.94855,0.65749,4
0.92694,0.69047,4
0.91315,0.68061,4
0.92014,0.6881,4
0.89935,0.66288,4
0.94599,0.64249,4
0.90861,0.68771,4
0.94019,0.63485,4
0.95125,0.74929,4
0.93863,0.64363,4
0.92849,0.64669,4
0.89712,0.70094,4
0.93315,0.73835,4
0.91502,0.72646,4
0.92834,0.70808,4
0.95288,0.68836,4
0.90669,0.76459,4
0.94921,0.65467,4
0.91377,0.75813,4
0.90192,0.71931,4
0.91558,0.75768,4
0.90199,0.73485,4
0.89939,0.66276,4
0.92332,0.73534,4
0.94616,0.75536,4
0.98792,0.70478,4
0.9219,0.73228,4
0.90776,0.7225,4
0.92668,0.63683,4
0.96004,0.67903,4
0.92303,0.64481,4
0.91821,0.67738,4
0.89668,0.68853,4
0.95409,0.68583,4
0.93226,0.64331,4
0.98115,0.67705,4
0.90827,0.69207,4
0.92475,0.7113,4
0.90369,0.70246,4
0.94023,0.7208,4
0.9192,0.67666,4
0.92248,0.63577,4
0.96659,0.7622,4
0.90824,0.68919,4
0.94799,0.71949,4
0.98507,0.70417,4
0.9596,0.74271,4
0.89467,0.74292,4
0.9345,0.71947,4
0.93401,0.77337,4
0.89427,0.67256,4
0.91847,0.71576,4
0.91763,0.66896,4
0.93984,0.6623,4
0.93989,0.73082,4
0.93782,0.66877,4
0.97572,0.66318,4
0.9158,0.72777,4
0.95677,0.76264,4
0.97417,0.66663,4
0.90275,0.77432,4
0.95704,0.68475,4
0.93415,0.66437,4
0.9555,0.74753,4
0.94485,0.67885,4
0.91879,0.68861,4
0.9327,0.77649,4
0.96276,0.69578,4
0.92939,0.70355,4
0.93402,0.73034,4
0.96299,0.70737,4
0.9513,0.73384,4
0.97743,0.6987,4
0.91803,0.6458,4
0.96719,0.65371,4
0.93162,0.75839,4
0.91001,0.70205,4
0.93024,0.74453,4
0.89028,0.72225,4
0.97588,0.69823,4
0.92578,0.65247,4
0.93182,0.76355,4
0.92454,0.67965,4
0.93711,0.7259,4
0.96511,0.72006,4
0.96185,0.74191,4
0.95646,0.63468,4
0.89184,0.70554,4
0.89737,0.72248,4
0.96446,0.74104,4
0.96922,0.70064,4
0.90656,0.74347,4
0.91718,0.75101,4
0.96995,0.67526,4
0.91631,0.75667,4
0.98009,0.68524,4
0.96324,0.69632,4
0.95255,0.75187,4
0.94192,0.68425,4
0.89411,0.6608,4
0.93824,0.75694,4
0.94918,0.62392,4
0.95471,0.68415,4
0.93375,0.6518,4
0.9197,0.77055,4
0.94178,0.65004,4
0.91896,0.69275,4
0.9181,0.73069,4
0.94779,0.72273,4
0.97793,0.66929,4
0.98181,0.6823,4
0.94853,0.63588,4
0.92477,0.66018,4
0.95696,0.70607,4
0.90079,0.70687,4
0.95013,0.65939,4
0.94606,0.65482,4
0.93458,0.71,4
0.90852,0.76703,4
0.98319,0.70638,4
0.9626,0.69856,4
0.92419,0.67788,4
0.92865,0.71813,4
0.89022,0.71183,4
0.91482,0.66696,4
0.95578,0.76759,4
0.93796,0.74189,4
0.91053,0.73964,4
0.93379,0.69095,4
0.91971,0.63583,4
0.89724,0.65506,4
0.91584,0.7275,4
0.93667,0.75317,4
0.89343,0.71811,4
0.93666,0.67311,4
0.95733,0.61958,4
0.89536,0.68919,4
0.94416,0.63172,4
0.94754,0.73274,4
0.93219,0.62493,4
0.92553,0.69714,4
0.94797,0.72255,4
0.96457,0.75763,4
0.93555,0.63893,4
0.94046,0.72249,4
0.90462,0.67216,4
0.91222,0.63265,4
0.93624,0.68691,4
0.93051,0.70062,4
0.90731,0.65207,4
0.386,0.3113,5
0.12076,0.3012,5
0.1881,0.31804,5
0.25951,0.27866,5
0.12941,0.28518,5
0.066929,0.33279,5
0.059743,0.29198,5
0.1574,0.27937,5
0.20782,0.32248,5
0.10703,0.3545,5
0.28631,0.26962,5
0.30288,0.32484,5
0.29481,0.29531,5
0.32631,0.3077,5
0.08389,0.24766,5
0.23965,0.33785,5
0.14616,0.31054,5
0.043413,0.32945,5
0.29398,0.25634,5
0.28844,0.31229,5
0.097076,0.28703,5
0.27906,0.27231,5
0.056912,0.27741,5
0.35447,0.30979,5
0.46596,0.32789,5
0.094545,0.33433,5
0.32844,0.34641,5
0.26272,0.32201,5
0.46307,0.35088,5
0.22442,0.28198,5
0.29487,0.35535,5
0.18855,0.28005,5
0.32698,0.27785,5
0.41407,0.30695,5
0.18824,0.33419,5
0.056525,0.27728,5
0.33524,0.33225,5
0.33148,0.28038,5
0.121,0.31186,5
0.35736,0.35517,5
0.30194,0.32946,5
0.080851,0.32769,5
0.3703,0.30412,5
0.3566,0.27035,5
0.046027,0.32632,5
0.049515,0.3402,5
0.082884,0.27424,5
0.056238,0.28283,5
0.24848,0.30879,5
0.076056,0.26024,5
0.079679,0.25932,5
0.082964,0.28744,5
0.2526,0.26979,5
0.16489,0.3418,5
0.13317,0.2885,5
0.13865,0.31958,5
0.4395,0.26038,5
0.39249,0.32865,5
0.40307,0.32522,5
0.43571,0.25814,5
0.22064,0.31396,5
0.40016,0.31128,5
0.35893,0.27613,5
0.15047,0.28042,5
0.15005,0.35146,5
0.45193,0.31507,5
0.38664,0.30446,5
0.29698,0.26016,5
0.3105,0.37975,5
0.13722,0.36164,5
0.47317,0.33036,5
0.18195,0.32907,5
0.05271,0.25962,5
0.063228,0.30502,5
0.04179,0.30007,5
0.046915,0.25522,5
0.25283,0.33769,5
0.38534,0.29887,5
0.43168,0.26773,5
0.4466,0.2706,5
0.42112,0.33593,5
0.35058,0.31412,5
0.16305,0.33473,5
0.10963,0.31479,5
0.2547,0.3344,5
0.31159,0.27548,5
0.11085,0.31799,5
0.33776,0.32258,5
0.40751,0.32103,5
0.24665,0.30396,5
0.31785,0.33854,5
0.034525,0.30704,5
0.47544,0.30049,5
0.24726,0.33349,5
0.33416,0.35194,5
0.14725,0.34173,5
0.037491,0.32686,5
0.39235,0.3142,5
0.12426,0.29797,5
0.41153,0.27014,5
0.40878,0.34187,5
0.10931,0.28882,5
0.058905,0.34695,5
0.11975,0.34113,5
0.33943,0.34493,5
0.092438,0.32152,5
0.081491,0.33877,5
0.28052,0.2688,5
0.062711,0.35135,5
0.1098,0.32506,5
0.15889,0.31012,5
0.031832,0.29595,5
0.41024,0.35279,5
0.066081,0.3109,5
0.42029,0.25949,5
0.27032,0.30141,5
0.29556,0.34927,5
0.4266,0.26452,5
0.3588,0.33934,5
0.40527,0.33274,5
0.1466,0.30703,5
0.35436,0.34997,5
0.45388,0.33567,5
0.10811,0.26945,5
0.3077,0.34486,5
0.40211,0.2876,5
0.024659,0.32942,5
0.029635,0.35135,5
0.443,0.3404,5
0.22816,0.28497,5
0.032206,0.30471,5
0.37665,0.27331,5
0.15729,0.35215,5
0.21366,0.30704,5
0.26753,0.33542,5
0.11146,0.27585,5
0.36736,0.27872,5
0.40578,0.2685,5
0.14888,0.33852,5
0.17173,0.29423,5
0.23286,0.29238,5
0.12207,0.32815,5
0.31953,0.28054,5
0.058694,0.3159,5
0.038772,0.35097,5
0.40676,0.35644,5
0.23741,0.29919,5
0.2918,0.27781,5
0.25993,0.34647,5
0.31311,0.28655,5
0.46522,0.29702,5
0.22706,0.35593,5
0.14638,0.31817,5
0.1216,0.32117,5
0.04516,0.25578,5
0.39254,0.31854,5
0.27507,0.28572,5
0.046559,0.33662,5
0.26796,0.27643,5
0.18334,0.28442,5
0.37284,0.34094,5
0.26165,0.25509,5
0.22463,0.25599,5
0.46409,0.33635,5
0.15555,0.32097,5
0.13041,0.32723,5
0.16122,0.33002,5
0.11933,0.3106,5
0.36757,0.29541,5
0.46735,0.29694,5
0.46284,0.34434,5
0.36113,0.32626,5
0.037823,0.34649,5
0.38063,0.29973,5
0.11352,0.29663,5
0.3993,0.31718,5
0.23127,0.35355,5
0.45015,0.31638,5
0.10945,0.3192,5
0.16534,0.27251,5
0.19081,0.27174,5
0.37955,0.2779,5
0.14296,0.31171,5
0.10884,0.31061,5
0.33029,0.26064,5
0.24807,0.32415,5
0.16122,0.3278,5
0.15735,0.31121,5
0.057552,0.30343,5
0.43534,0.34966,5
0.23405,0.25595,5
0.31095,0.31939,5
0.2788,0.29126,5
0.35547,0.34551,5
0.12128,0.26434,5
0.22239,0.25682,5
0.039728,0.31004,5
0.19984,0.32962,5
0.34348,0.31492,5
0.19011,0.32276,5
0.44128,0.34955,5
0.072518,0.31874,5
0.30149,0.26452,5
0.077474,0.34906,5
0.39036,0.31022,5
0.4361,0.26297,5
0.21983,0.35495,5
0.30468,0.34974,5
0.24926,0.2972,5
0.36351,0.34122,5
0.11418,0.33474,5
0.42174,0.33448,5
0.12559,0.30766,5
0.21416,0.34259,5
0.40209,0.2887,5
0.44172,0.31439,5
0.41656,0.29814,5
0.47445,0.34845,5
0.39738,0.30967,5
0.0282,0.31175,5
0.055878,0.31346,5
0.3008,0.32906,5
0.09994,0.26867,5
0.1237,0.30619,5
0.47449,0.33557,5
0.16664,0.29127,5
0.2412,0.26762,5
0.23085,0.30031,5
0.10029,0.2558,5
0.39623,0.31214,5
0.27743,0.34587,5
0.12664,0.27464,5
0.12639,0.34091,5
0.09194,0.30018,5
0.21988,0.32375,5
0.28488,0.3516,5
0.47498,0.343,5
0.35585,0.32127,5
0.39135,0.36679,5
0.11867,0.28558,5
0.37028,0.28976,5
0.33083,0.32936,5
0.41479,0.28656,5
0.45387,0.34981,5
0.26363,0.35136,5
0.32171,0.33088,5
0.31847,0.30798,5
0.037001,0.32534,5
0.051571,0.31586,5
0.36614,0.33173,5
0.2304,0.31949,5
0.14643,0.30418,5
0.38967,0.36074,5
0.067669,0.27889,5
0.095083,0.30713,5
0.2485,0.34728,5
0.15228,0.30071,5
0.34078,0.32169,5
0.38398,0.27955,5
0.045041,0.32571,5
0.096587,0.29849,5
0.062143,0.35548,5
0.13805,0.25889,5
0.3526,0.26129,5
0.39302,0.28418,5
0.29748,0.3144,5
0.13658,0.33424,5
0.1561,0.33608,5
0.1608,0.33671,5
0.09477,0.28873,5
0.13521,0.24886,5
0.12677,0.34116,5
0.14894,0.25836,5
0.40153,0.37418,5
0.34497,0.28529,5
0.040723,0.27442,5
0.46298,0.34609,5
0.14352,0.30198,5
0.27846,0.29808,5
0.25283,0.30414,5
0.062248,0.26667,5
0.050534,0.34285,5
0.27345,0.33891,5
0.32318,0.27912,5
0.3365,0.32698,5
0.39766,0.36207,5
0.1283,0.30384,5
0.038876,0.26976,5
0.071886,0.32018,5
0.20943,0.27024,5
0.44894,0.2991,5
0.23607,0.29772,5
0.045005,0.26624,5
0.21296,0.27678,5
0.47264,0.34076,5
0.25606,0.30259,5
0.45112,0.31658,5
0.43306,0.33377,5
0.44824,0.26934,5
0.36805,0.2843,5
0.37306,0.27394,5
0.084976,0.28289,5
0.10888,0.31355,5
0.037721,0.31458,5
0.39959,0.29085,5
0.20535,0.28758,5
0.36404,0.2827,5
0.1686,0.32447,5
0.28741,0.25916,5
0.33749,0.33108,5
0.39387,0.31633,5
0.19147,0.3152,5
0.055404,0.31729,5
0.064407,0.3329,5
0.45644,0.30273,5
0.16409,0.32982,5
0.389,0.30621,5
0.27205,0.35199,5
0.15084,0.31404,5
0.35248,0.30999,5
0.094964,0.28407,5
0.067081,0.2604,5
0.11375,0.30102,5
0.43159,0.35286,5
0.34782,0.29671,5
0.29767,0.278,5
0.4647,0.31846,5
0.15647,0.32447,5
0.057624,0.25802,5
0.20075,0.29011,5
0.35014,0.33611,5
0.035326,0.31097,5
0.36205,0.29786,5
0.46884,0.35174,5
0.10192,0.23586,5
0.41412,0.26282,5
0.26045,0.32313,5
0.43333,0.31104,5
0.2559,0.27963,5
0.10424,0.28387,5
0.23359,0.27054,5
0.24987,0.28921,5
0.2461,0.30225,5
0.24337,0.28882,5
0.1246,0.30842,5
0.24045,0.26555,5
0.16064,0.26683,5
0.15484,0.26336,5
0.22697,0.34716,5
0.35324,0.2894,5
0.4616,0.35479,5
0.081311,0.2705,5
0.23813,0.27024,5
0.25174,0.34325,5
0.012386,0.35185,5
0.42816,0.33664,5
0.10366,0.33474,5
0.4076,0.34639,5
0.10254,0.3461,5
0.093903,0.29855,5
0.47038,0.35076,5
0.33014,0.29666,5
0.20488,0.27136,5
0.14378,0.32642,5
0.42496,0.31917,5
0.17075,0.25553,5
0.33803,0.31974,5
0.24702,0.26367,5
0.16287,0.34063,5
0.21396,0.30211,5
0.33142,0.33057,5
0.27742,0.27599,5
0.29361,0.3527,5
0.039622,0.34208,5
0.37667,0.2803,5
0.15692,0.27477,5
0.090534,0.26013,5
0.11312,0.34028,5
0.1361,0.28071,5
0.34546,0.2743,5
0.37998,0.32883,5
0.034625,0.34562,5
0.43605,0.27486,5
0.3802,0.28455,5
0.27118,0.3064,5
0.095979,0.33878,5
0.22472,0.27525,5
0.23377,0.34015,5
0.18901,0.33864,5
0.34085,0.29204,5
0.15096,0.35084,5
0.10983,0.29143,5
0.15772,0.31371,5
0.20358,0.34582,5
0.11851,0.29417,5
0.19021,0.3073,5
0.40364,0.27931,5
0.181,0.26856,5
0.22166,0.2853,5
0.35269,0.29306,5
0.044161,0.23789,5
0.35977,0.34881,5
0.26255,0.26764,5
0.30107,0.29164,5
0.056886,0.33116,5
0.085137,0.26244,5
0.18218,0.26426,5
0.4205,0.28632,5
0.082954,0.29518,5
0.4218,0.27637,5
0.039035,0.33438,5
0.16265,0.28633,5
0.10534,0.26934,5
0.12167,0.25776,5
0.20984,0.30286,5
0.17943,0.34721,5
0.20566,0.35275,5
0.028856,0.32043,5
0.46177,0.31788,5
0.32052,0.3025,5
0.31269,0.36104,5
0.24668,0.32509,5
0.24268,0.26473,5
0.080161,0.27905,5
0.17693,0.32044,5
0.14503,0.32364,5
0.04255,0.34905,5
0.19341,0.35492,5
0.17875,0.25948,5
0.22461,0.31336,5
0.24522,0.34335,5
0.13963,0.29445,5
0.13617,0.29846,5
0.13279,0.35613,5
0.46253,0.25368,5
0.32305,0.32047,5
0.44061,0.33114,5
0.093582,0.34231,5
0.14207,0.2859,5
0.44005,0.33512,5
0.43971,0.28104,5
0.38456,0.27053,5
0.25536,0.32285,5
0.44306,0.32763,5
0.47024,0.33569,5
0.32641,0.34938,5
0.27262,0.27024,5
0.23983,0.34365,5
0.43873,0.32177,5
0.26429,0.29294,5
0.21487,0.34266,5
0.21059,0.35548,5
0.34124,0.26859,5
0.46297,0.32104,5
0.40095,0.32084,5
0.28946,0.292,5
0.13485,0.33727,5
0.051742,0.34834,5
0.43049,0.31464,5
0.25639,0.27028,5
0.34495,0.3455,5
0.04757,0.34116,5
0.34507,0.35088,5
0.064279,0.32632,5
0.4691,0.27226,5
0.27144,0.355,5
0.45428,0.26517,5
0.11825,0.30233,5
0.14723,0.33664,5
0.3095,0.26548,5
0.29489,0.26306,5
0.13444,0.35447,5
0.137,0.36367,5
0.25917,0.31238,5
0.15198,0.32607,5
0.25928,0.32658,5
0.13728,0.35239,5
0.18827,0.34414,5
0.41136,0.29276,5
0.34137,0.29437,5
0.053042,0.27585,5
0.28412,0.33098,5
0.085003,0.32325,5
0.098054,0.28905,5
0.10302,0.28857,5
0.34333,0.33492,5
0.3007,0.2559,5
0.40741,0.33409,5
0.25134,0.31208,5
0.054461,0.33336,5
0.47422,0.33322,5
0.033865,0.28648,5
0.061836,0.25894,5
0.20497,0.33673,5
0.32304,0.29754,5
0.37028,0.26008,5
0.36518,0.32299,5
0.22588,0.25659,5
0.22942,0.2727,5
0.36428,0.2725,5
0.083427,0.33372,5
0.096466,0.25559,5
0.28844,0.26106,5
0.37267,0.29783,5
0.42946,0.33313,5
0.10585,0.3162,5
0.1038,0.2678,5
0.37333,0.264,5
0.35374,0.33949,5
0.36025,0.33104,5
0.07198,0.25705,5
0.052836,0.29482,5
0.062757,0.2659,5
0.26828,0.28635,5
0.31095,0.32971,5
0.26568,0.30384,5
0.37184,0.26279,5
0.27944,0.35482,5
0.056094,0.26603,5
0.070243,0.27673,5
0.35777,0.27583,5
0.12377,0.34665,5
0.14736,0.31392,5
0.31158,0.24973,5
0.2642,0.29839,5
0.091086,0.2571,5
0.43705,0.27384,5
